customer_id,recency,frequency,monetary_inr,gender,age,shopping_mall,segment
C375738,395,1,56.48400000000001,Female,37,Kanyon,2
C239518,549,1,329.34600000000006,Female,18,Kanyon,1
C153605,21,1,548.9100000000001,Female,53,Metrocity,2
C230247,280,1,1620.432,Male,27,Metrocity,2
C885301,44,1,42.363,Male,44,Metrocity,2
C133517,152,1,109.782,Female,40,Istinye Park,2
C538955,559,1,63.342000000000006,Female,41,Emaar Square Mall,1
C174063,79,1,56.48400000000001,Female,40,Kanyon,2
C303209,37,1,42.363,Male,59,Mall of Istanbul,2
C297185,761,1,28.242000000000004,Male,34,Kanyon,1
C294345,254,1,204.525,Female,35,Viaport Outlet,2
C992367,510,1,4051.0800000000004,Female,31,Kanyon,1
C303907,30,1,2835.0,Female,64,Istinye Park,2
C684339,263,1,6481.836,Male,23,Emaar Square Mall,0
C203269,774,1,42.363,Female,24,Mall of Istanbul,1
C129614,498,1,810.216,Male,61,Metrocity,1
C303970,395,1,96.76800000000001,Female,56,Zorlu Center,2
C317924,307,1,290.30400000000003,Female,43,Mall of Istanbul,2
C300759,672,1,290.30400000000003,Female,30,Forum Istanbul,1
C298139,418,1,14.121000000000002,Male,42,Kanyon,1
C921451,68,1,42.363,Female,51,Kanyon,2
C151122,414,1,14175.000000000002,Male,41,Cevahir AVM,0
C159974,590,1,8505.0,Female,25,Emaar Square Mall,0
C104646,602,1,70.605,Male,69,Istinye Park,1
C611242,94,1,28.242000000000004,Male,21,Istinye Park,2
C264024,303,1,5670.0,Female,37,Mall of Istanbul,0
C107721,498,1,204.525,Female,28,Cevahir AVM,1
C480086,683,1,2835.0,Female,45,Mall of Istanbul,1
C330779,762,1,219.564,Male,68,Forum Istanbul,1
C532443,361,1,548.9100000000001,Male,30,Metropol AVM,2
C805777,147,1,4051.0800000000004,Female,67,Istinye Park,2
C528726,42,1,3240.918,Male,30,Kanyon,2
C242279,50,1,109.782,Male,46,Forum Istanbul,2
C582870,786,1,70.605,Female,62,Kanyon,1
C298462,531,1,329.34600000000006,Male,24,Metrocity,1
C251755,391,1,3240.864,Female,23,Kanyon,2
C305335,95,1,1620.432,Female,26,Metrocity,2
C128743,713,1,3240.864,Female,31,Kanyon,1
C150269,604,1,2430.648,Female,49,Metrocity,1
C230552,493,1,548.9100000000001,Female,22,Kanyon,1
C238312,174,1,28.242000000000004,Male,24,Metropol AVM,2
C800856,50,1,329.34600000000006,Female,48,Kanyon,2
C418810,774,1,8102.295,Female,46,Mall of Istanbul,0
C234850,130,1,109.782,Female,37,Istinye Park,2
C379693,331,1,2430.648,Female,62,Viaport Outlet,2
C278328,711,1,3240.864,Female,42,Mall of Istanbul,1
C264697,600,1,3240.864,Female,50,Mall of Istanbul,1
C140845,405,1,70.605,Female,67,Cevahir AVM,1
C257537,269,1,56.48400000000001,Male,56,Metropol AVM,2
C247907,379,1,70.605,Female,23,Metrocity,2
C246281,703,1,4051.0800000000004,Female,44,Zorlu Center,1
C101278,48,1,2430.648,Female,59,Metrocity,2
C120157,732,1,8102.295,Male,49,Kanyon,0
C127517,326,1,329.34600000000006,Female,25,Istinye Park,2
C485676,143,1,548.9100000000001,Female,28,Viaport Outlet,2
C210901,20,1,548.9100000000001,Female,58,Mall of Istanbul,2
C774542,428,1,387.07200000000006,Male,57,Metropol AVM,1
C503701,19,1,158.35500000000002,Female,24,Mall of Istanbul,2
C152137,365,1,70.605,Female,47,Istinye Park,2
C297318,459,1,193.53600000000003,Male,25,Forum Istanbul,1
C245004,480,1,2430.648,Female,30,Istinye Park,1
C495959,326,1,109.782,Female,34,Metropol AVM,2
C291196,264,1,5670.0,Male,69,Mall of Istanbul,0
C207249,675,1,1620.432,Female,30,Kanyon,1
C768393,566,1,70.605,Female,60,Kanyon,1
C972028,510,1,11340.0,Male,28,Mall of Istanbul,0
C596774,257,1,193.53600000000003,Male,56,Kanyon,2
C232583,573,1,3240.864,Female,25,Metropol AVM,1
C254735,467,1,56.48400000000001,Female,48,Metropol AVM,1
C217693,94,1,290.30400000000003,Male,18,Istinye Park,2
C144084,545,1,329.34600000000006,Female,61,Istinye Park,1
C566145,459,1,3240.864,Female,25,Mall of Istanbul,1
C249814,135,1,3240.918,Female,43,Kanyon,2
C327978,306,1,1620.432,Male,52,Istinye Park,2
C163971,704,1,95.013,Male,43,Kanyon,1
C733306,47,1,109.782,Female,21,Kanyon,2
C120018,414,1,6481.836,Female,19,Kanyon,0
C898605,13,1,96.76800000000001,Female,27,Metrocity,2
C294050,94,1,14.121000000000002,Female,69,Kanyon,2
C354342,148,1,96.76800000000001,Male,45,Viaport Outlet,2
C241508,471,1,70.605,Male,52,Metrocity,1
C242628,561,1,810.216,Male,59,Istinye Park,1
C883667,786,1,1620.459,Male,45,Kanyon,1
C162001,380,1,193.53600000000003,Female,29,Viaport Outlet,2
C198417,282,1,4051.0800000000004,Female,40,Cevahir AVM,2
C825588,310,1,3240.864,Male,33,Kanyon,2
C279243,283,1,163.62,Female,55,Kanyon,2
C337846,495,1,810.216,Male,69,Cevahir AVM,1
C498331,99,1,40.905,Female,37,Metrocity,2
C461631,289,1,4051.0800000000004,Female,22,Kanyon,2
C242101,256,1,329.34600000000006,Female,51,Metrocity,2
C295284,518,1,8102.295,Female,36,Cevahir AVM,0
C323546,469,1,4051.0800000000004,Female,50,Metrocity,1
C720219,308,1,1620.459,Female,48,Kanyon,2
C313498,318,1,8102.295,Male,64,Emaar Square Mall,0
C307109,519,1,8102.295,Male,61,Metrocity,0
C356550,763,1,14.121000000000002,Male,46,Emaar Square Mall,1
C192176,610,1,3240.918,Male,69,Kanyon,1
C776259,24,1,548.9100000000001,Female,59,Mall of Istanbul,2
C260482,492,1,3240.864,Male,56,Metrocity,1
C286570,456,1,810.216,Female,36,Mall of Istanbul,1
C300468,115,1,4051.0800000000004,Male,24,Zorlu Center,2
C306542,342,1,810.216,Female,53,Metrocity,2
C760558,621,1,95.013,Male,46,Forum Istanbul,1
C179137,355,1,8102.295,Female,52,Kanyon,0
C306185,264,1,42.363,Male,60,Mall of Istanbul,2
C240579,407,1,4051.0800000000004,Male,40,Cevahir AVM,1
C188415,359,1,3240.918,Male,35,Metropol AVM,2
C174342,309,1,122.71500000000002,Female,27,Mall of Istanbul,2
C165443,399,1,6481.836,Female,63,Istinye Park,0
C242075,382,1,163.62,Female,25,Metrocity,2
C212119,166,1,70.605,Female,57,Viaport Outlet,2
C399837,271,1,4051.0800000000004,Female,65,Forum Istanbul,2
C765657,248,1,42.363,Female,32,Mall of Istanbul,2
C256972,215,1,42.363,Female,25,Metrocity,2
C617230,550,1,70.605,Male,52,Kanyon,1
C302582,433,1,4051.0800000000004,Female,33,Cevahir AVM,1
C126734,538,1,387.07200000000006,Female,64,Emaar Square Mall,1
C187379,673,1,219.564,Female,30,Metropol AVM,1
C682023,644,1,70.605,Female,68,Mall of Istanbul,1
C287590,92,1,483.84,Female,61,Mall of Istanbul,2
C327391,389,1,2430.648,Female,45,Metrocity,2
C153424,624,1,2430.648,Female,30,Metrocity,1
C101295,756,1,28.242000000000004,Male,31,Istinye Park,1
C330717,152,1,3240.864,Male,51,Mall of Istanbul,2
C175430,66,1,8102.295,Female,26,Istinye Park,0
C211901,142,1,96.76800000000001,Female,54,Forum Istanbul,2
C190973,554,1,70.605,Male,57,Mall of Istanbul,1
C837884,200,1,96.76800000000001,Female,47,Forum Istanbul,2
C307182,435,1,1620.432,Male,43,Istinye Park,1
C401728,639,1,548.9100000000001,Female,68,Viaport Outlet,1
C306599,316,1,329.34600000000006,Female,64,Metrocity,2
C613672,707,1,2430.648,Female,26,Kanyon,1
C321025,45,1,14175.000000000002,Female,55,Kanyon,0
C211660,290,1,70.605,Male,46,Emaar Square Mall,2
C279586,695,1,387.07200000000006,Male,29,Kanyon,1
C332358,683,1,1620.432,Female,29,Istinye Park,1
C103106,320,1,483.84,Female,23,Emaar Square Mall,2
C751695,49,1,42.363,Female,43,Forum Istanbul,2
C282389,231,1,1620.432,Male,59,Metrocity,2
C244257,681,1,2430.648,Female,56,Viaport Outlet,1
C844543,103,1,1620.459,Female,19,Kanyon,2
C282074,34,1,3240.864,Male,26,Mall of Istanbul,2
C589101,101,1,2430.648,Female,32,Metropol AVM,2
C221313,650,1,2430.648,Male,34,Mall of Istanbul,1
C189187,606,1,1620.459,Female,49,Mall of Istanbul,1
C247713,656,1,28.242000000000004,Female,28,Metrocity,1
C523839,12,1,439.128,Male,46,Metropol AVM,2
C788968,654,1,6481.836,Male,50,Zorlu Center,0
C247219,344,1,42.363,Male,49,Kanyon,2
C226360,165,1,1620.432,Male,60,Mall of Istanbul,2
C399778,45,1,109.782,Female,40,Mall of Istanbul,2
C248944,752,1,6481.836,Male,42,Forum Istanbul,0
C272642,626,1,122.71500000000002,Female,55,Metropol AVM,1
C185889,702,1,3240.918,Female,26,Emaar Square Mall,1
C221713,152,1,4861.377,Male,63,Kanyon,2
C155178,206,1,3240.864,Female,42,Zorlu Center,2
C566369,280,1,439.128,Male,19,Istinye Park,2
C339421,45,1,4861.377,Female,48,Kanyon,2
C174813,90,1,158.35500000000002,Female,50,Istinye Park,2
C147529,376,1,163.62,Female,19,Kanyon,2
C213948,194,1,204.525,Male,31,Istinye Park,2
C244667,43,1,329.34600000000006,Male,54,Mall of Istanbul,2
C482272,627,1,4051.0800000000004,Female,42,Metrocity,1
C701285,136,1,96.76800000000001,Male,65,Forum Istanbul,2
C426462,103,1,810.216,Male,30,Metrocity,2
C217996,323,1,70.605,Female,33,Mall of Istanbul,2
C174663,139,1,4051.0800000000004,Female,66,Emaar Square Mall,2
C388470,406,1,548.9100000000001,Male,19,Metrocity,1
C150295,250,1,158.35500000000002,Female,21,Metropol AVM,2
C136570,147,1,2430.648,Female,32,Zorlu Center,2
C995144,672,1,3240.864,Male,50,Zorlu Center,1
C215692,454,1,3240.864,Male,57,Mall of Istanbul,1
C206051,85,1,439.128,Female,57,Emaar Square Mall,2
C280754,383,1,109.782,Female,29,Metrocity,2
C151975,314,1,14.121000000000002,Female,35,Viaport Outlet,2
C800650,585,1,6481.836,Male,36,Istinye Park,0
C310366,762,1,219.564,Female,34,Istinye Park,1
C166063,508,1,329.34600000000006,Female,61,Metropol AVM,1
C274478,780,1,329.34600000000006,Female,39,Metrocity,1
C234998,91,1,14.121000000000002,Female,61,Kanyon,2
C308790,144,1,4051.0800000000004,Female,19,Istinye Park,2
C231503,59,1,70.605,Female,36,Mall of Istanbul,2
C208468,522,1,4051.0800000000004,Female,61,Emaar Square Mall,1
C264984,367,1,2430.648,Male,26,Mall of Istanbul,2
C202695,98,1,290.30400000000003,Male,49,Mall of Istanbul,2
C301529,427,1,387.07200000000006,Female,60,Metrocity,1
C170078,216,1,810.216,Female,62,Metrocity,2
C510210,588,1,3240.864,Female,30,Mall of Istanbul,1
C594445,441,1,810.216,Female,64,Istinye Park,1
C311760,492,1,1620.432,Female,64,Mall of Istanbul,1
C143216,362,1,4051.0800000000004,Female,46,Mall of Istanbul,2
C120179,41,1,4051.0800000000004,Female,57,Kanyon,2
C149405,583,1,4051.0800000000004,Female,43,Mall of Istanbul,1
C277351,34,1,329.34600000000006,Female,54,Metrocity,2
C313005,77,1,5670.0,Female,50,Metrocity,0
C747240,325,1,3240.864,Male,39,Metrocity,2
C153869,548,1,439.128,Female,23,Mall of Istanbul,1
C336520,776,1,3240.918,Female,20,Istinye Park,1
C241706,173,1,8102.295,Female,25,Mall of Istanbul,0
C135865,159,1,31.671000000000003,Female,64,Istinye Park,2
C254075,604,1,163.62,Female,46,Kanyon,1
C192355,73,1,1620.432,Female,22,Istinye Park,2
C184755,240,1,548.9100000000001,Female,55,Metrocity,2
C507318,417,1,810.216,Male,51,Viaport Outlet,1
C585039,580,1,219.564,Male,26,Kanyon,1
C354589,745,1,56.48400000000001,Female,62,Mall of Istanbul,1
C168772,246,1,1620.432,Male,33,Istinye Park,2
C204761,585,1,8505.0,Male,69,Metrocity,0
C157422,497,1,810.216,Female,49,Metrocity,1
C158215,27,1,3240.864,Female,21,Kanyon,2
C790648,25,1,70.605,Male,52,Kanyon,2
C299840,274,1,810.216,Female,25,Mall of Istanbul,2
C333034,381,1,1620.459,Female,56,Kanyon,2
C949468,749,1,28.242000000000004,Male,39,Kanyon,1
C221394,583,1,810.216,Male,45,Metropol AVM,1
C296955,452,1,329.34600000000006,Male,49,Kanyon,1
C172259,472,1,42.363,Female,24,Mall of Istanbul,1
C333970,692,1,109.782,Female,50,Zorlu Center,1
C470020,444,1,8102.295,Female,56,Metropol AVM,0
C126254,672,1,4861.377,Female,33,Viaport Outlet,1
C697541,329,1,28.242000000000004,Female,55,Mall of Istanbul,2
C797976,12,1,63.342000000000006,Female,43,Emaar Square Mall,2
C308352,207,1,4051.0800000000004,Male,27,Viaport Outlet,2
C203754,103,1,483.84,Male,52,Emaar Square Mall,2
C264827,667,1,1620.432,Female,37,Metropol AVM,1
C289976,100,1,2835.0,Female,21,Istinye Park,2
C622796,23,1,8102.295,Male,21,Mall of Istanbul,0
C233820,206,1,3240.918,Male,56,Mall of Istanbul,2
C100484,170,1,387.07200000000006,Male,48,Metrocity,2
C244989,562,1,4051.0800000000004,Female,34,Mall of Istanbul,1
C134130,55,1,3240.918,Male,33,Istinye Park,2
C320868,250,1,329.34600000000006,Female,65,Kanyon,2
C275973,548,1,2430.648,Female,69,Zorlu Center,1
C255095,188,1,810.216,Female,59,Mall of Istanbul,2
C223156,140,1,109.782,Female,41,Mall of Istanbul,2
C151679,517,1,4051.0800000000004,Female,24,Kanyon,1
C107319,510,1,3240.864,Female,24,Mall of Istanbul,1
C145493,724,1,4051.0800000000004,Male,27,Zorlu Center,1
C244805,525,1,439.128,Female,37,Kanyon,1
C463898,134,1,6481.836,Female,34,Kanyon,0
C115011,500,1,109.782,Male,27,Metrocity,1
C389494,646,1,109.782,Female,31,Emaar Square Mall,1
C294800,64,1,14175.000000000002,Female,21,Kanyon,0
C795634,502,1,1620.432,Female,38,Zorlu Center,1
C336943,496,1,329.34600000000006,Female,19,Kanyon,1
C148239,678,1,8505.0,Male,21,Mall of Istanbul,0
C280107,785,1,3240.918,Female,57,Istinye Park,1
C289651,782,1,122.71500000000002,Male,37,Kanyon,1
C169519,452,1,4051.0800000000004,Male,33,Mall of Istanbul,1
C278025,733,1,11340.0,Female,56,Mall of Istanbul,0
C266328,132,1,14175.000000000002,Female,21,Viaport Outlet,0
C152504,175,1,219.564,Female,27,Mall of Istanbul,2
C135275,710,1,8505.0,Female,59,Metrocity,0
C281508,203,1,28.242000000000004,Female,28,Metrocity,2
C910436,301,1,329.34600000000006,Male,57,Metrocity,2
C526757,254,1,1620.459,Female,26,Metrocity,2
C110332,540,1,439.128,Female,55,Zorlu Center,1
C302307,589,1,28.242000000000004,Male,23,Kanyon,1
C108746,328,1,70.605,Female,40,Metrocity,2
C413113,761,1,2430.648,Male,36,Kanyon,1
C775504,90,1,810.216,Male,32,Metrocity,2
C144629,682,1,548.9100000000001,Male,35,Mall of Istanbul,1
C191201,413,1,810.216,Female,30,Metropol AVM,1
C254010,96,1,1620.432,Female,57,Zorlu Center,2
C119164,696,1,329.34600000000006,Male,35,Mall of Istanbul,1
C380681,64,1,28.242000000000004,Male,26,Kanyon,2
C644186,332,1,810.216,Female,32,Viaport Outlet,2
C250058,500,1,1620.432,Female,48,Metrocity,1
C298962,207,1,3240.864,Female,35,Forum Istanbul,2
C114099,709,1,70.605,Female,38,Kanyon,1
C195869,225,1,70.605,Female,32,Metrocity,2
C336096,215,1,4861.377,Female,32,Emaar Square Mall,2
C268386,128,1,329.34600000000006,Male,19,Metropol AVM,2
C188979,369,1,11340.0,Female,18,Metrocity,0
C209626,407,1,14.121000000000002,Female,56,Zorlu Center,1
C185997,16,1,81.81,Female,27,Metropol AVM,2
C504503,311,1,6481.836,Female,45,Mall of Istanbul,0
C141182,108,1,14175.000000000002,Female,26,Mall of Istanbul,0
C236296,127,1,42.363,Male,48,Viaport Outlet,2
C776977,788,1,810.216,Female,66,Metropol AVM,1
C248269,279,1,1620.432,Female,67,Cevahir AVM,2
C548138,600,1,14.121000000000002,Male,49,Metropol AVM,1
C122156,303,1,42.363,Male,38,Mall of Istanbul,2
C312306,399,1,329.34600000000006,Female,19,Viaport Outlet,1
C274529,647,1,483.84,Female,58,Mall of Istanbul,1
C243849,375,1,96.76800000000001,Male,43,Istinye Park,2
C224311,77,1,56.48400000000001,Male,65,Mall of Istanbul,2
C120855,573,1,122.71500000000002,Male,68,Viaport Outlet,1
C980915,415,1,109.782,Female,46,Metropol AVM,1
C320609,179,1,3240.864,Female,30,Kanyon,2
C224718,380,1,1620.432,Male,31,Kanyon,2
C127581,181,1,1620.432,Female,60,Kanyon,2
C204986,749,1,810.216,Female,41,Viaport Outlet,1
C110304,89,1,6481.836,Female,67,Kanyon,0
C125812,306,1,1620.432,Female,40,Viaport Outlet,2
C664897,269,1,14.121000000000002,Female,54,Metropol AVM,2
C152480,448,1,329.34600000000006,Female,44,Kanyon,1
C700238,174,1,2430.648,Male,27,Kanyon,2
C152554,247,1,193.53600000000003,Female,19,Forum Istanbul,2
C554134,389,1,96.76800000000001,Female,31,Metropol AVM,2
C304190,712,1,290.30400000000003,Female,20,Viaport Outlet,1
C194752,437,1,8102.295,Male,54,Istinye Park,0
C260930,650,1,219.564,Male,64,Cevahir AVM,1
C115884,67,1,1620.432,Female,67,Kanyon,2
C312681,20,1,219.564,Male,69,Istinye Park,2
C434509,688,1,4051.0800000000004,Female,55,Mall of Istanbul,1
C324955,725,1,329.34600000000006,Female,63,Kanyon,1
C259304,210,1,548.9100000000001,Female,63,Kanyon,2
C105929,87,1,70.605,Female,38,Zorlu Center,2
C162788,26,1,810.216,Female,33,Kanyon,2
C319133,576,1,4051.0800000000004,Female,64,Kanyon,1
C781107,570,1,329.34600000000006,Male,32,Metrocity,1
C750268,243,1,2430.648,Male,44,Kanyon,2
C200930,383,1,3240.864,Female,25,Kanyon,2
C667294,317,1,1620.432,Male,64,Istinye Park,2
C265343,78,1,439.128,Female,69,Mall of Istanbul,2
C138827,119,1,31.671000000000003,Female,39,Kanyon,2
C600209,514,1,95.013,Female,20,Emaar Square Mall,1
C220051,742,1,810.216,Female,48,Kanyon,1
C411828,351,1,387.07200000000006,Female,37,Metrocity,2
C277510,731,1,4051.0800000000004,Female,24,Istinye Park,1
C305583,234,1,28.242000000000004,Female,59,Mall of Istanbul,2
C706846,64,1,4051.0800000000004,Female,66,Cevahir AVM,2
C274501,513,1,28.242000000000004,Female,26,Cevahir AVM,1
C213090,519,1,3240.864,Female,54,Zorlu Center,1
C535080,430,1,63.342000000000006,Male,26,Zorlu Center,1
C122174,253,1,4861.377,Male,27,Mall of Istanbul,2
C240089,31,1,42.363,Female,61,Forum Istanbul,2
C360045,544,1,42.363,Female,39,Kanyon,1
C276727,493,1,2430.648,Female,22,Kanyon,1
C225462,106,1,193.53600000000003,Male,62,Mall of Istanbul,2
C237949,598,1,42.363,Female,33,Kanyon,1
C251648,380,1,126.68400000000001,Female,53,Metrocity,2
C248771,587,1,31.671000000000003,Female,48,Istinye Park,1
C708688,602,1,14.121000000000002,Female,38,Metropol AVM,1
C265602,279,1,329.34600000000006,Male,57,Kanyon,2
C140935,107,1,810.216,Female,29,Mall of Istanbul,2
C595042,56,1,4861.377,Female,44,Metrocity,2
C292156,279,1,158.35500000000002,Male,31,Cevahir AVM,2
C251360,609,1,548.9100000000001,Female,41,Mall of Istanbul,1
C212260,665,1,4861.377,Male,37,Mall of Istanbul,1
C149541,346,1,70.605,Female,62,Metrocity,2
C229927,302,1,4051.0800000000004,Female,46,Kanyon,2
C291367,76,1,11340.0,Female,22,Mall of Istanbul,0
C123490,429,1,14.121000000000002,Male,46,Metrocity,1
C404528,504,1,810.216,Female,20,Zorlu Center,1
C190545,511,1,4051.0800000000004,Female,32,Kanyon,1
C302510,255,1,14.121000000000002,Female,61,Emaar Square Mall,2
C946664,308,1,8102.295,Male,69,Zorlu Center,0
C608614,48,1,193.53600000000003,Female,47,Kanyon,2
C336312,162,1,3240.918,Female,65,Mall of Istanbul,2
C627759,697,1,1620.432,Female,62,Istinye Park,1
C702797,279,1,42.363,Female,35,Cevahir AVM,2
C159898,569,1,56.48400000000001,Male,49,Kanyon,1
C140567,264,1,8102.295,Female,51,Emaar Square Mall,0
C243567,363,1,219.564,Male,50,Istinye Park,2
C353379,88,1,290.30400000000003,Female,42,Metropol AVM,2
C867087,447,1,42.363,Female,64,Viaport Outlet,1
C178650,189,1,329.34600000000006,Male,33,Metropol AVM,2
C251688,629,1,4861.377,Female,69,Istinye Park,1
C840845,441,1,2430.648,Male,38,Metrocity,1
C917153,614,1,387.07200000000006,Female,51,Viaport Outlet,1
C720155,735,1,3240.864,Female,41,Metrocity,1
C176551,58,1,70.605,Female,27,Kanyon,2
C437789,532,1,810.216,Female,47,Kanyon,1
C127344,593,1,4051.0800000000004,Female,18,Metropol AVM,1
C368687,788,1,3240.864,Female,28,Kanyon,1
C143797,632,1,4051.0800000000004,Female,29,Mall of Istanbul,1
C142069,110,1,42.363,Male,58,Kanyon,2
C729678,133,1,290.30400000000003,Female,53,Metrocity,2
C107096,436,1,31.671000000000003,Female,60,Metropol AVM,1
C233344,480,1,14.121000000000002,Male,32,Emaar Square Mall,1
C323302,55,1,6481.836,Female,63,Emaar Square Mall,0
C128488,602,1,3240.864,Male,27,Kanyon,1
C214716,535,1,4051.0800000000004,Female,45,Mall of Istanbul,1
C676165,60,1,548.9100000000001,Male,27,Metropol AVM,2
C223439,414,1,5670.0,Female,66,Emaar Square Mall,0
C187443,631,1,42.363,Female,18,Metrocity,1
C198348,363,1,810.216,Female,66,Metrocity,2
C321953,385,1,2430.648,Female,22,Istinye Park,2
C162433,631,1,810.216,Female,49,Forum Istanbul,1
C316170,375,1,56.48400000000001,Male,37,Kanyon,2
C357736,539,1,28.242000000000004,Female,24,Emaar Square Mall,1
C268773,423,1,70.605,Male,56,Metrocity,1
C417756,434,1,2430.648,Female,63,Mall of Istanbul,1
C155706,182,1,1620.432,Female,69,Emaar Square Mall,2
C215306,116,1,548.9100000000001,Female,58,Kanyon,2
C107690,713,1,219.564,Female,29,Metrocity,1
C164708,374,1,810.216,Male,49,Metrocity,2
C241999,748,1,3240.918,Female,36,Emaar Square Mall,1
C864238,726,1,28.242000000000004,Female,28,Cevahir AVM,1
C260481,165,1,42.363,Female,36,Kanyon,2
C262166,721,1,40.905,Male,43,Cevahir AVM,1
C271483,165,1,42.363,Male,55,Forum Istanbul,2
C157067,289,1,4051.0800000000004,Male,53,Istinye Park,2
C127465,227,1,4051.0800000000004,Female,64,Metrocity,2
C223634,228,1,2430.648,Male,35,Istinye Park,2
C146396,654,1,5670.0,Female,35,Metrocity,0
C274895,407,1,122.71500000000002,Female,38,Kanyon,1
C150723,12,1,8102.295,Female,58,Metropol AVM,0
C671128,36,1,1620.459,Female,37,Metrocity,2
C193003,629,1,42.363,Male,26,Istinye Park,1
C989288,602,1,219.564,Female,55,Mall of Istanbul,1
C123566,327,1,42.363,Female,24,Kanyon,2
C195548,700,1,2430.648,Male,50,Zorlu Center,1
C238504,298,1,8505.0,Male,49,Mall of Istanbul,0
C322096,521,1,810.216,Female,20,Cevahir AVM,1
C696378,91,1,122.71500000000002,Male,26,Viaport Outlet,2
C994843,155,1,810.216,Male,35,Mall of Istanbul,2
C648964,236,1,1620.432,Female,32,Kanyon,2
C273555,410,1,3240.864,Female,53,Istinye Park,1
C925308,236,1,548.9100000000001,Female,32,Kanyon,2
C146069,38,1,2430.648,Female,21,Kanyon,2
C294790,16,1,439.128,Female,30,Istinye Park,2
C997021,128,1,4051.0800000000004,Female,49,Mall of Istanbul,2
C206373,289,1,5670.0,Male,26,Mall of Istanbul,0
C336734,678,1,6481.836,Female,47,Mall of Istanbul,0
C267415,396,1,31.671000000000003,Female,54,Mall of Istanbul,2
C725164,687,1,4051.0800000000004,Female,23,Metropol AVM,1
C280387,683,1,387.07200000000006,Female,40,Mall of Istanbul,1
C268201,211,1,1620.459,Female,69,Kanyon,2
C211691,454,1,1620.432,Male,28,Kanyon,1
C448921,395,1,439.128,Male,45,Metropol AVM,2
C319199,656,1,439.128,Male,33,Mall of Istanbul,1
C166648,95,1,109.782,Female,33,Kanyon,2
C739533,650,1,204.525,Female,36,Metropol AVM,1
C231215,272,1,810.216,Female,69,Forum Istanbul,2
C711404,50,1,810.216,Female,19,Mall of Istanbul,2
C185607,38,1,1620.459,Female,27,Metrocity,2
C182151,734,1,95.013,Female,68,Kanyon,1
C556733,603,1,109.782,Female,54,Metropol AVM,1
C154102,505,1,2835.0,Male,60,Mall of Istanbul,1
C183040,191,1,3240.864,Female,26,Istinye Park,2
C153700,9,1,8102.295,Female,66,Metrocity,0
C197866,766,1,439.128,Male,21,Cevahir AVM,1
C504296,36,1,548.9100000000001,Female,69,Metropol AVM,2
C159868,547,1,1620.432,Female,28,Forum Istanbul,1
C111443,740,1,3240.864,Female,59,Metrocity,1
C167084,194,1,1620.459,Female,40,Metrocity,2
C315678,33,1,2430.648,Male,32,Mall of Istanbul,2
C432915,214,1,28.242000000000004,Female,46,Cevahir AVM,2
C206366,764,1,4051.0800000000004,Male,67,Metropol AVM,1
C436288,76,1,4051.0800000000004,Female,47,Kanyon,2
C298720,469,1,2430.648,Female,61,Metrocity,1
C584028,507,1,810.216,Female,21,Metrocity,1
C125709,207,1,3240.864,Male,39,Mall of Istanbul,2
C224344,544,1,1620.432,Female,27,Metropol AVM,1
C486214,315,1,31.671000000000003,Male,43,Kanyon,2
C290248,521,1,193.53600000000003,Female,50,Kanyon,1
C557071,645,1,483.84,Male,32,Istinye Park,1
C217584,408,1,810.216,Female,63,Mall of Istanbul,1
C149413,444,1,28.242000000000004,Male,37,Kanyon,1
C268802,291,1,1620.432,Male,68,Mall of Istanbul,2
C882891,673,1,1620.459,Male,55,Mall of Istanbul,1
C261720,222,1,70.605,Female,58,Kanyon,2
C208133,625,1,70.605,Female,18,Emaar Square Mall,1
C307404,214,1,56.48400000000001,Female,36,Metrocity,2
C110717,514,1,290.30400000000003,Male,54,Kanyon,1
C272568,184,1,548.9100000000001,Female,41,Mall of Istanbul,2
C673104,425,1,122.71500000000002,Male,62,Kanyon,1
C285241,248,1,4861.377,Male,20,Metrocity,2
C118314,213,1,63.342000000000006,Female,28,Kanyon,2
C241177,430,1,1620.432,Female,23,Mall of Istanbul,1
C294678,537,1,31.671000000000003,Female,23,Kanyon,1
C181358,310,1,439.128,Male,29,Metropol AVM,2
C209102,580,1,387.07200000000006,Female,39,Forum Istanbul,1
C896905,550,1,70.605,Female,57,Zorlu Center,1
C171472,406,1,14175.000000000002,Female,53,Metrocity,0
C219081,724,1,56.48400000000001,Female,39,Mall of Istanbul,1
C818269,751,1,329.34600000000006,Male,60,Cevahir AVM,1
C121255,766,1,6481.836,Female,31,Metropol AVM,0
C292877,468,1,109.782,Female,62,Cevahir AVM,1
C910873,16,1,40.905,Male,55,Mall of Istanbul,2
C231127,361,1,3240.864,Female,22,Emaar Square Mall,2
C183477,634,1,290.30400000000003,Male,62,Cevahir AVM,1
C681236,161,1,122.71500000000002,Female,33,Kanyon,2
C278905,204,1,8102.295,Female,35,Kanyon,0
C250182,629,1,329.34600000000006,Male,68,Metrocity,1
C310555,55,1,109.782,Male,59,Mall of Istanbul,2
C656036,451,1,5670.0,Female,29,Metropol AVM,0
C759035,704,1,1620.432,Female,39,Kanyon,1
C605387,129,1,42.363,Female,63,Mall of Istanbul,2
C239592,459,1,2430.648,Male,44,Zorlu Center,1
C186230,711,1,387.07200000000006,Male,21,Metrocity,1
C504216,545,1,70.605,Male,19,Istinye Park,1
C283290,765,1,5670.0,Male,42,Mall of Istanbul,1
